phi,ani_angle,ani_ratio,convergence
1.44396576536955,1.97224172710646,1.22125596320648,0
1.71417463189457,1.92846550600825,1.18865862979005,0
1.83381978257843,1.82844649602651,1.20528134033847,0
1.91730193542593,1.77418671453216,1.18121148824138,0
1.94809239672897,1.66428930539114,1.1682270030893,0
1.92075864380556,1.57960689981004,1.22178631170686,0
1.86545039888728,1.45325207147123,1.30283422462598,0
1.84118789562568,1.35541524967598,1.38101778667689,0
1.89835037306452,1.20553607261,1.45382462359813,0
1.9562187074286,1.12182901527027,1.47625744425513,0
2.01827545705466,1.11053464442359,1.51432852386267,0
2.08774764852088,1.10518626421875,1.54523812269412,0
2.11833706783843,1.09541940068085,1.54522677347627,0
2.13490468080367,1.12047727387989,1.61351351809566,0
2.17222680780365,1.14461913543479,1.62689887970027,0
2.20753921357919,1.193576022122,1.60972596280386,0
2.22557109140201,1.25506804044507,1.61292772820113,0
2.19938139207719,1.34998044594471,1.6453328268735,0
2.21535737457016,1.42668028481884,1.71089937652207,0
2.19604967757585,1.50180460360366,1.93035127918543,0
2.17724088446546,1.52877804115891,2.24040180403356,0
2.12348954124975,1.53604510063186,2.69585663800894,0
2.0482986951431,1.54743412999063,3.23789176027725,0
1.98407229547087,1.56079420893768,3.82905726885335,0
1.56335378001252,3.13976161715827,2.17191318937469,0
1.55546041890017,3.13278368578318,2.24642799869807,0
1.53693099960447,3.1043255710828,2.21496186306926,0
1.60941475528264,0.147082462956557,1.52458614307366,0
1.40886300177766,2.77540980742444,1.34950995306401,0
1.48277000438419,2.20620728293251,1.45495881146856,0
1.48423328438793,2.15776296885919,1.43686089673943,0
0.422983050016027,1.26534017610944,2.11608514415592,0
0.460867334898948,1.27796725278759,1.9160612311946,0
0.499538656636158,1.27689716093432,1.74551918674388,0
0.531510984664692,1.25102642841158,1.65845691218866,0
0.563788346677719,1.23738766890237,1.55797964884329,0
0.597694427055769,1.25687322131216,1.43518855574797,0
0.801414638765631,0.978318703355457,1.03289637286322,0
0.935897934366131,2.73886690898788,1.06446464607269,0
1.02893032676273,2.39614754018896,1.33843413572525,0
1.33975005448166,2.20054234863872,1.29570400858172,0
1.62452356589149,2.16582655483532,1.23557320234499,0
1.74492835684325,2.00597713193046,1.24835494833577,0
1.81855280166618,2.01698354776139,1.22573569193005,0
1.84643502929248,1.96009366362483,1.19871175200673,0
1.8216490774114,1.83578314826183,1.22620855333148,0
1.77220840629338,1.68561935649315,1.27298153572501,0
1.77656819880586,1.49618022296477,1.27584220583465,0
1.84422155836035,1.24886849666515,1.30199446922204,0
1.93626106485377,1.04016341492037,1.29344321792693,0
2.00353138334634,1.08860987920018,1.48229172242114,0
2.07631933044009,1.07856085935735,1.51039163372819,0
2.11447116470035,1.05274662732484,1.50151361527365,0
2.12936282003591,1.07994157572623,1.56896079264795,0
2.16905205490028,1.09729232641592,1.57434551539732,0
2.20573785288627,1.14576955317004,1.54797375080601,0
2.22911543179693,1.21495861468924,1.53655820652214,0
2.19708726625029,1.33930792141174,1.57640613252859,0
2.21504027184058,1.43080611365964,1.64974670869954,0
2.18244849076775,1.51146844604177,1.88908028233713,0
2.1603587563441,1.53290059266695,2.20251110160057,0
2.09331975107897,1.53085332157398,2.67602987091616,0
2.01884243349348,1.54061848498083,3.22295196672925,0
1.95659586710625,1.55594715504251,3.84497297669819,0
1.67385248238447,0.0801115141231479,2.70001655224812,0
1.67385248238447,0.0801115141231479,2.70001655224812,0
1.63528784186405,0.0494911577550756,2.57035257632865,0
1.67606164036162,0.167536056940032,1.71372284851422,0
1.34803147487708,2.69150596963145,1.66512866849612,0
1.48238607946416,2.47383739983874,1.73261363040123,0
1.51080058243893,2.56252256400842,1.74207246040251,0
0.421653841190745,1.15922722897843,1.95579928208797,0
0.457227851878782,1.14614815897711,1.80283018404592,0
0.494177307263721,1.11850224946886,1.65701163547865,0
0.524489213344318,1.07706511227698,1.58755616979951,0
0.554962316557828,1.03737129366459,1.50373607186871,0
0.586910746965856,1.00334357811369,1.39629389685419,0
0.76663896636545,2.71321034818402,1.14132473783866,0
0.903935186164615,2.8625233538315,1.15350278809694,0
0.994093949923312,2.66133214030713,1.35659510915694,0
1.26889408482736,2.52975924407349,1.32601764284782,0
1.54182787428481,2.47302284272688,1.31450812658192,0
1.69106293883981,2.27638905454572,1.27425688597591,0
1.75710395132578,2.30974283871599,1.25560054217516,0
1.77573037387102,2.31099866542033,1.22167501554076,0
1.75482143799158,2.1961061086747,1.20788727821982,0
1.71848621048419,2.01206937275907,1.19767156546282,0
1.75013974186521,1.8867839730114,1.10290588515013,0
1.82734235090483,1.20414081236889,1.04501793556586,0
1.86878828316072,0.652855860701183,1.23667946540683,0
1.98123074249126,1.04880930646382,1.43414660464351,0
2.05771460766501,1.03627266880827,1.46046111829597,0
2.10071416022721,0.987674907119387,1.44144324280815,0
2.12225491528351,1.02140230620985,1.50107350811922,0
2.16345354988409,1.03568667352697,1.506516000631,0
2.20661708870602,1.08030864054585,1.47170775656996,0
2.2409764529316,1.16505886181508,1.44133924286955,0
2.20015727983444,1.33738986856103,1.47671098484313,0
2.20616342633387,1.44517253498304,1.56626896608628,0
2.15657061476856,1.52800642313834,1.82305108439381,0
1.51511977078083,0.0213813278283922,3.19327725149405,0
1.52999977081714,0.0141604236810894,3.07860010384466,0
1.52999977081714,0.0141604236810894,3.07860010384466,0
1.52999977081714,0.0141604236810894,3.07860010384466,0
1.54623111023207,0.00231612796281734,2.76076320131866,0
